"SKU";"Name";"Category";"Brand";"Seller";"Color";"Balance";"Balance FBS";"Comments";"Final price";"Max price";"Min price";"Average price";"Median price";"Sales";"Revenue";"Revenue potential";"Revenue average";"Lost profit";"Lost profit percent";"URL";"Thumb";"Days in stock";"Days with sales";"Average if in stock";"Rating";"Basic Sale";"Basic Sale Price";"Promo Sale";"Base price";"SPP";"SPP Price";"FBS";"Subject ID";"Category Position";"Categories Last Count";"Sales Per Day Average";"Country";"Gender";"First Date";"First Comment Date";"Pics Count";"Has 3D";"Hax Video";"Comments Valuation";"Card Rating";"Subject";"Purchase";"Purchase After Return";"Turnover";"Turnover days";"26.07.2023 Sales";"27.07.2023 Sales";"28.07.2023 Sales";"29.07.2023 Sales";"30.07.2023 Sales";"31.07.2023 Sales";"01.08.2023 Sales";"02.08.2023 Sales";"03.08.2023 Sales";"04.08.2023 Sales";"05.08.2023 Sales";"06.08.2023 Sales";"07.08.2023 Sales";"08.08.2023 Sales";"09.08.2023 Sales";"10.08.2023 Sales";"11.08.2023 Sales";"12.08.2023 Sales";"13.08.2023 Sales";"14.08.2023 Sales";"15.08.2023 Sales";"16.08.2023 Sales";"17.08.2023 Sales";"18.08.2023 Sales";"19.08.2023 Sales";"20.08.2023 Sales";"21.08.2023 Sales";"22.08.2023 Sales";"23.08.2023 Sales";"24.08.2023 Sales";"26.07.2023 Revenue";"27.07.2023 Revenue";"28.07.2023 Revenue";"29.07.2023 Revenue";"30.07.2023 Revenue";"31.07.2023 Revenue";"01.08.2023 Revenue";"02.08.2023 Revenue";"03.08.2023 Revenue";"04.08.2023 Revenue";"05.08.2023 Revenue";"06.08.2023 Revenue";"07.08.2023 Revenue";"08.08.2023 Revenue";"09.08.2023 Revenue";"10.08.2023 Revenue";"11.08.2023 Revenue";"12.08.2023 Revenue";"13.08.2023 Revenue";"14.08.2023 Revenue";"15.08.2023 Revenue";"16.08.2023 Revenue";"17.08.2023 Revenue";"18.08.2023 Revenue";"19.08.2023 Revenue";"20.08.2023 Revenue";"21.08.2023 Revenue";"22.08.2023 Revenue";"23.08.2023 Revenue";"24.08.2023 Revenue";"26.07.2023 Stocks";"27.07.2023 Stocks";"28.07.2023 Stocks";"29.07.2023 Stocks";"30.07.2023 Stocks";"31.07.2023 Stocks";"01.08.2023 Stocks";"02.08.2023 Stocks";"03.08.2023 Stocks";"04.08.2023 Stocks";"05.08.2023 Stocks";"06.08.2023 Stocks";"07.08.2023 Stocks";"08.08.2023 Stocks";"09.08.2023 Stocks";"10.08.2023 Stocks";"11.08.2023 Stocks";"12.08.2023 Stocks";"13.08.2023 Stocks";"14.08.2023 Stocks";"15.08.2023 Stocks";"16.08.2023 Stocks";"17.08.2023 Stocks";"18.08.2023 Stocks";"19.08.2023 Stocks";"20.08.2023 Stocks";"21.08.2023 Stocks";"22.08.2023 Stocks";"23.08.2023 Stocks";"24.08.2023 Stocks";"26.07.2023 Price";"27.07.2023 Price";"28.07.2023 Price";"29.07.2023 Price";"30.07.2023 Price";"31.07.2023 Price";"01.08.2023 Price";"02.08.2023 Price";"03.08.2023 Price";"04.08.2023 Price";"05.08.2023 Price";"06.08.2023 Price";"07.08.2023 Price";"08.08.2023 Price";"09.08.2023 Price";"10.08.2023 Price";"11.08.2023 Price";"12.08.2023 Price";"13.08.2023 Price";"14.08.2023 Price";"15.08.2023 Price";"16.08.2023 Price";"17.08.2023 Price";"18.08.2023 Price";"19.08.2023 Price";"20.08.2023 Price";"21.08.2023 Price";"22.08.2023 Price";"23.08.2023 Price";"24.08.2023 Price";"26.07.2023 Queries";"27.07.2023 Queries";"28.07.2023 Queries";"29.07.2023 Queries";"30.07.2023 Queries";"31.07.2023 Queries";"01.08.2023 Queries";"02.08.2023 Queries";"03.08.2023 Queries";"04.08.2023 Queries";"05.08.2023 Queries";"06.08.2023 Queries";"07.08.2023 Queries";"08.08.2023 Queries";"09.08.2023 Queries";"10.08.2023 Queries";"11.08.2023 Queries";"12.08.2023 Queries";"13.08.2023 Queries";"14.08.2023 Queries";"15.08.2023 Queries";"16.08.2023 Queries";"17.08.2023 Queries";"18.08.2023 Queries";"19.08.2023 Queries";"20.08.2023 Queries";"21.08.2023 Queries";"22.08.2023 Queries";"23.08.2023 Queries";"24.08.2023 Queries"
45324551;"Оплётка на руль PSV ARGENT Черный M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;2;0;1869;2077;1552;"0";1552;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324551/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324551/images/c246x328/1.jpg";0;0;"0";"0";10;1869;0;2077;16;1570;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";16;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1552;1869;1869;1869;1869;1869;1869;1869;2077;1869;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45324552;"Оплётка на руль PSV PEBBLE Черный М";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;2;0;2133;2371;1779;"0";1779;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324552/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324552/images/c246x328/1.jpg";0;0;"0";"0";10;2133;0;2371;16;1792;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";16;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;2133;2133;2133;2133;2133;2133;2133;2371;2133;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
110920032;"Оплётка на руль черная PSV NAIS CARBON Отстрочка синяя М";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;0;0;1083;1083;864;"0";864;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920032/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920032/images/c246x328/1.jpg";0;0;"0";"0";3;1083;0;1117;16;910;1;766;-1;0;"0";"";"";"2022-06-27";"1970-01-01";1;0;0;"0";3;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;864;931;931;931;931;931;1083;1083;1083;1083;1083;1083;1083;1083;1083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15204492;"Оплётка на руль автомобиля М 37-39 см чехол";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"Feen";"ООО ДМ Маркет";"черный, красный";1;0;306;705;705;705;"0";705;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/15204492/detail.aspx";"https://basket-02.wb.ru/vol152/part15204/15204492/images/c246x328/1.jpg";2;0;"0";"5";51;705;0;1440;16;592;0;766;3873;1;"0";"Китай";"";"2020-09-27";"2020-11-10";6;0;0;"4,7";83;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;10
45324522;"Оплётка на руль  PSV VERGE Fiber Черный Отстрочка синяя M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;1;0;2110;2345;1786;"0";1786;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324522/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324522/images/c246x328/1.jpg";0;0;"0";"0";10;2110;0;2345;16;1772;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";10;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;2110;2110;2110;2110;2110;2110;2110;2345;2110;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
110920033;"Оплётка на руль PSV ARGENT Голд M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;1;0;1841;1882;1529;"0";1563;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920033/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920033/images/c246x328/1.jpg";0;0;"0";"0";10;1841;0;2046;16;1546;1;766;-1;0;"0";"";"";"2022-06-27";"1970-01-01";1;0;0;"0";10;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1563;1563;1563;1563;1563;1529;1529;1529;1529;1529;1529;1529;1529;1529;1529;1529;1648;1648;1580;1580;1580;1882;1882;1841;1841;1841;1841;1841;1841;1841;9;7;7;7;7;7;7;7;7;7;7;7;7;7;7;3;3;6;9;8;6;8;3;4;4;4;5;5;5;5
45324553;"Оплётка на руль PSV SPACER Черно-Красный M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;0;0;2399;2399;1740;"0";1800;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324553/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324553/images/c246x328/1.jpg";0;0;"0";"0";0;2399;0;2399;16;2015;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";16;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1740;2159;2159;2159;2159;2159;2159;2399;2399;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
159914653;"Оплётка на руль PSV RACE CORNER со скошенным низом Черный M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;0;0;2371;2371;1779;"0";1779;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/159914653/detail.aspx";"https://basket-10.wb.ru/vol1599/part159914/159914653/images/c246x328/1.jpg";0;0;"0";"0";0;2371;0;2371;16;1991;1;766;-1;0;"0";"";"";"2023-05-26";"1970-01-01";1;0;0;"0";3;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;1779;2133;2133;2133;2133;2133;2133;2133;2371;2371;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
110920123;"Оплётка на руль PSV ACCOST Серый M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;2;0;1555;1589;1310;"0";1339;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920123/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920123/images/c246x328/1.jpg";0;0;"0";"0";10;1555;0;1728;16;1306;1;766;-1;0;"0";"";"";"2022-10-07";"1970-01-01";1;0;0;"0";0;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1339;1339;1339;1339;1339;1310;1310;1310;1310;1310;1310;1310;1310;1310;1310;1310;1412;1412;1354;1354;1354;1589;1589;1555;1555;1555;1555;1555;1555;1555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45324613;"Оплётка на руль PSV ANACONDA Черный M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;0;0;2226;2226;1656;"0";1656;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324613/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324613/images/c246x328/1.jpg";0;0;"0";"0";0;2226;0;2226;16;1869;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";6;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;1656;2003;2003;2003;2003;2003;2003;2003;2226;2226;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75370573;"Оплётка на руль BRAID Fiber";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО ПСВ Групп";"серый";0;50;25;1484;1484;1210;"0";1290;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/75370573/detail.aspx";"https://basket-05.wb.ru/vol753/part75370/75370573/images/c246x328/1.jpg";0;0;"0";"5";3;1484;0;1530;16;1246;1;766;-1;0;"0";"Китай";"";"2022-04-20";"2022-08-14";5;0;0;"5";63;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1290;1290;1210;1210;1210;1290;1290;1290;1290;1290;1290;1290;1290;1290;1290;1290;1290;1290;1290;1484;1453;1453;1453;1453;1453;1453;1484;1484;1484;1484;20;22;23;24;23;22;23;23;24;25;25;24;24;20;24;24;23;23;22;22;21;21;21;21;22;22;20;22;22;21
45324523;"Оплётка на руль  PSV VERGE Fiber Черно-Коричневый M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;0;0;2345;2345;1786;"0";1786;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324523/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324523/images/c246x328/1.jpg";0;0;"0";"0";0;2345;0;2345;16;1969;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";10;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;1786;2110;2110;2110;2110;2110;2110;2110;2345;2345;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
45324584;"Оплётка на руль PSV FACTOR PLUS Черный S";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;0;0;1659;1659;1257;"0";1257;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324584/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324584/images/c246x328/1.jpg";0;0;"0";"0";0;1659;0;1659;16;1393;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";6;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1257;1493;1493;1493;1493;1493;1493;1493;1659;1659;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
75370364;"Оплётка на руль TAKT Fiber";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО ПСВ Групп";"черный";0;50;4;1251;1251;1092;"0";1164;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/75370364/detail.aspx";"https://basket-05.wb.ru/vol753/part75370/75370364/images/c246x328/1.jpg";0;0;"0";"5";3;1251;0;1290;16;1051;1;766;-1;0;"0";"Китай";"";"2022-04-20";"2023-03-26";5;0;0;"5";54;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1164;1164;1092;1092;1092;1164;1164;1164;1164;1164;1164;1164;1164;1164;1164;1164;1164;1164;1164;1251;1225;1225;1225;1225;1225;1225;1251;1251;1251;1251;13;12;11;12;12;12;12;11;12;13;13;14;13;17;18;19;19;19;19;19;15;15;17;21;23;23;23;22;22;24
110920034;"Оплётка на руль PSV ARGENT Черный M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;2;0;1841;1882;1529;"0";1563;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920034/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920034/images/c246x328/1.jpg";0;0;"0";"0";10;1841;0;2046;16;1546;1;766;-1;0;"0";"";"";"2022-06-27";"1970-01-01";1;0;0;"0";10;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1563;1563;1563;1563;1563;1529;1529;1529;1529;1529;1529;1529;1529;1529;1529;1529;1648;1648;1580;1580;1580;1882;1882;1841;1841;1841;1841;1841;1841;1841;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;3;3;5;6;6;6;8;3;4;4;4;5;5;5;5
43542705;"Оплётка на руль AP-1962 GY (M) Autoprofi";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"Autoprofi";"ООО Автолайнс";"";1;1;0;860;860;860;"0";860;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/43542705/detail.aspx";"https://basket-04.wb.ru/vol435/part43542/43542705/images/c246x328/1.jpg";30;0;"0";"0";0;860;0;860;16;722;1;766;2944;1;"0";"Россия";"";"2021-10-09";"1970-01-01";1;0;0;"0";13;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;860;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0
45324615;"Оплётка на руль PSV ACCOST Серый M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Титан Авто";"";0;2;0;1581;1757;1332;"0";1332;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/45324615/detail.aspx";"https://basket-04.wb.ru/vol453/part45324/45324615/images/c246x328/1.jpg";0;0;"0";"0";10;1581;0;1757;16;1328;1;766;-1;0;"0";"";"";"2021-10-26";"1970-01-01";1;0;0;"0";6;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1332;1581;1581;1581;1581;1581;1581;1581;1757;1581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110920125;"Оплётка на руль PSV INLET Fiber (Черный) M";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО Автопартнер";"";0;0;0;2513;2513;1937;"0";1937;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/110920125/detail.aspx";"https://basket-07.wb.ru/vol1109/part110920/110920125/images/c246x328/1.jpg";0;0;"0";"0";3;2513;0;2591;16;2111;1;766;-1;0;"0";"";"";"2022-08-17";"1970-01-01";1;0;0;"0";0;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1937;1937;1937;1937;1937;1937;1937;1937;1937;1937;1937;1937;1937;1937;1937;1937;2088;2088;2088;2088;2088;2513;2513;2513;2513;2513;2513;2513;2513;2513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75370575;"Оплётка на руль BRAID Fiber";"Автотовары/Аксессуары в салон и багажник/Чехлы и накидки";"PSV";"ООО ПСВ Групп";"черный";0;50;25;1484;1484;1210;"0";1290;0;0;"0";"0";"0";"0";"https://www.wildberries.ru/catalog/75370575/detail.aspx";"https://basket-05.wb.ru/vol753/part75370/75370575/images/c246x328/1.jpg";0;0;"0";"5";3;1484;0;1530;16;1246;1;766;-1;0;"0";"Китай";"";"2022-04-20";"2022-08-14";5;0;0;"5";63;"Автомобильные товары / Оплетки на руль";92;91;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1290;1290;1210;1210;1210;1290;1290;1290;1290;1290;1290;1290;1290;1290;1290;1290;1290;1290;1290;1484;1453;1453;1453;1453;1453;1453;1484;1484;1484;1484;29;28;28;29;29;27;26;26;26;26;28;31;30;33;34;35;32;32;32;30;32;29;31;30;31;31;30;34;35;32
